,comment,length,label_id
69,به هر صورت همان‌طور که گفتیم، f۶۶۰ دوربین کامپکت سوپر زوم بسیار خوبیست که از ویژگی‌ها و فن آوری‌های خیلی پیشرفته و خوبی بهره می‌برد.,28.0,positive
7952,کانن در این دوربین از سنسور تصویر جدیدی استفاده کرده است.,11.0,positive
3016,در این نسخه از اندروید بهینه سازی‌های فراوانی صورت گرفته است و سرعت عملکرد رابط کاربری آن به لطف پروژه کره (project butter) نسبت به نسخه‌های قبلی بسیار بیشتر شده است.,32.0,positive
5209,اما برخلاف لنز ixus ۵۱۰ hs که توانایی زوم ۱۲ برابر را داشت، لنز ۲۴-۱۲۰ میلی متر ixus ۲۴۰ hs توانایی زوم ۵ برابر را دارد.,30.0,negative
9180,حساسیت صفحه لمسیشم بالاست.,5.0,positive
4708,معمولا اسکنرهایی که تمرکز کاری آن‌ها بر روی اسکن عکس است برای انجام وظیفه به عنوان اسکنرهای اداری چندان مناسب نیستند.,22.0,negative
50,با گذاشتن دوربین بر روی این مود، کافیست که برای گرفتن عکس آن را به سوی سوژه نشانه بروید و دکمه‌ی شاتر را بفشارید تا دوربین خود نوع صحنه، شرایط نوری و دیگر موارد را بسنجد و تنظیمات را بر روی بهترین حالت قرار دهد تا با کیفیت‌ترین عکس بدست آید.,54.0,positive
2747,به کمک موتور براویا رنگ‌ها رو طبیعی‌تر نشون میده.,10.0,positive
3931,فیلم برداری full hd بسیار رضایت بخشه.,8.0,positive
1530,کیفیت عکاسی در شب نیز همانند دوربین‌های dslr عالیست به طوری که می‌توانید نوردهی به مدت ۳۰ ثانیه و یا حتی حالت bulb برای نوردهی نامحدود را نیز انتخاب کنید.,31.0,positive
2555,همچنین بطور پیش فرض از flash پشتیبانی میکند.,9.0,positive
6646,شاید تنها نکته‌ای که در مورد جنس بدنه iphone ۵ می‌توان گفت، خش پذیری نسبتا زیاد آن است.,20.0,negative
1765,به همین دلیل نگه داشتن آن حتی با یک دست بسیار راحت و لذت بخش است.,17.0,positive
3540,من اینو به همه توصیه می‌کنم.,7.0,positive
7206,در کل همانطور که گفتیم، m۵۰۰ دوربین فیلم برداری بسیار خوب دیگری از کانن است که کاملا کوچک و سبک ساخته شده و در ضمن از امکانات و فن آوری‌های پیشرفته و خوبی بهره می‌برد.,38.0,positive
1631,تا ایزو ۴۰۰ نویز در عکس‌ها مشکل ساز نیست.,10.0,positive
6656,بر طبق اعلام این سایت، فرکانس پردازنده آیفون ۵ حداکثر ۱٫۲ghz می‌باشد که به همراه ۱ گیگابایت حافظه رم و یک پردازشگر گرافیکی بسیار قدرتمند از نوع powervr sgx ۵۴۳mp و سه هسته‌ای تولید گشته است.,38.0,positive
4009,در کل عکس‌ها و فیلم‌های گرفته شده با این دوربین بسیار رضایت‌بخش و با کیفیت می‌باشند.,17.0,positive
2215,در نقد و بررسی hx۱۰۰v اشاره کرده بودیم که کیفیت عکس‌های گرفته شده فوق‌العاده هستند.,17.0,positive
4625,• کیبورد و تاچ پدکیبوردی که سامسونگ بر روی این لپ‌تاپ‌ها قرار داده است واقعا با کیفیت است.,18.0,positive
4915,در نقد و بررسی hx۱۰۰v اشاره کرده بودیم که کیفیت عکس‌های گرفته شده فوق‌العاده هستند.,17.0,positive
4598,بدست که میگیری حس حرفه ایه عکاسی بهت دست میده مخصوصا وقتی از چشمیش استفاده میکنی.,17.0,positive
2226,در نقد و بررسی hx۱۰۰v عنوان کرده بودیم که نداشتن کفشک فلاش اکسترنال برای آن یک نقطه‌ی ضعف محسوب می‌شود.,22.0,negative
1269,زاویه دید صفحه one x plus نیز بسیار بالاست بطوریکه می‌توان گفت حتی از زاویه دید ۱۷۸ درجه‌ای، هیچ‌گونه کاهش کیفیتی را مشاهده نخواهیم کرد.,26.0,positive
3835,کل رابطش فقط یه کابل usb۳ هست و ظاهر بسیار شیک و خوشگلی داره.,15.0,positive
598,فرمت نخست برای تماشا بر روی سینمای خانگی مناسب است و فرمت دوم فرمت مناسب‌تری برای استفاده بر روی رایانه می‌باشد.,22.0,positive
6066,دور دوربین که نقره ایه پلاستیکیه رنگش زود پاک میشه,10.0,negative
7715,cpu قدرتمند ۴ هسته‌ای exynos ۴۴۱۲، قلم فوق العاده، اسپیکر‌های بی نظیر، طراحی منحصر بفرد، رم ۲ گیگابایت، باتری قدرتمند و رابط کاربری زیباش این تبلت رو واقعا فوق العاده میکنه.,37.0,positive
5992,همچنین با وجود پشتیبانی این گوشی از wi-fi، ۳g، edge و gprs و همچنین سخت افزار مناسب و صفحه نمایش بزرگ و وضوح بالای آن، مرورگری اینترنت در این گوشی به یکی از کارهای لذت بخش با آن تبدیل خواهد شد.,44.0,positive
3361,سلام دوستان عزیز واقعا گوشی فوق‌العاده‌ای هستش حتی الان توی قیمت خودش یه‌دونست ولی لطفا با گارانتی بخرید دوست من همین گوشی رو شب تا صبح به شارژ زد تاچ ال سی دیش سوخت خلاصه دقت کنید توی خرید سامسونگ با این حال من هنوز عاشق سامسونگم ولی اگه بخوام بخرم حتما با گارانتی معتبر میخرم,56.0,positive
2353,البته درب پشت گوشی که محل قرارگیری باتری و سیم کارت است از جنس آلومینیوم مقاوم است که خود اون هم احساس خوبی هنگام در دست گرفتن گوشی دارد.,30.0,positive
9059,ظاهر کیبورد بسیار ساده بوده و کلیدها بزرگ و با فاصله مناسب از هم قرار دارند.,17.0,positive
8898,در کل راضی هستم و میتونم به جرات بگم در این رنج دوربینی به پاش نمیرسه.,17.0,positive
4852,این گوشی nfcو ۴g نداره.,6.0,negative
5336,با قطر کمی که دارند به راحتی می‌توان آن‌ها را در جیب جای داد و کاملا در کف دست قرار می‌گیرند.,22.0,positive
7534,گوشی عالیه من خودم تا چند روز دیگه میخوام بخرم تو خریدش شک نکنین,14.0,positive
8939,در مود program ae شما بیشترین اختیار را بر روی نوردهی خواهید داشت.,13.0,positive
4029,این دوربین از فن آوری iauto در فیلم‌برداری اتوماتیک بهره می‌برد که همان اتوماتیک هوشمند است و باعث می‌شود که دوربین به صورت خودکار بتواند نوع صحنه را تشخیص دهد و نوردهی و دیگر تنظیمات را متناسب با آن قرار دهد.,42.0,positive
2112,به هر صورت symbian سیستم عاملی کاملا با سابقه و قدیمی است و در ovi store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.,36.0,positive
5173,مشاهده ویدیوها، عکس‌ها و سایر موارد بر روی آن با وجود تراکم پیکسلی ۲۱۵ ppi بسیار لذت بخش خواهد بود.,21.0,positive
5041,رنگ‌ها نیز کاملا طبیعی هستند هرچند که مقداری به سمت رنگ‌های گرم می‌روند.,14.0,positive
2662,"کیفیت صفحه نمایشش فوق العاده است,سرعت cpu خیلی بالاست و اصلا کم نمیاره,خوش دست و ظریفه و هم چنین محکم.",21.0,positive
5132,در کل، صفحه نمایش این تبلت خوب است، ولی از چیزی که کاربران از اپل انتظار دارند ضعیف‌تر است.,22.0,negative
6439,خیلی کوچیک و جمع و جوره.,7.0,positive
4107,واقعا گوشی خوبیه شک نکنید شگفت زده میشید اپدیت ۴٫۲ هم بزودی براش میاد همراه با سنس ۵,18.0,positive
162,از لحاظ سخت افزاری از اکسپریا اس و گالاسی اس ۲ ضعیفتره.,13.0,negative
3974,با اینکه سامسونگ با تولید گوشی‌های سری note قصد داشت یک دستگاه مابین گوشی و تبلت‌ها را تولید نماید، اما در واقع این lg است که با تولید optimus vu به این هدف نائل گشته است.,37.0,positive
4018,این دوربین ایده آل برای ورزشهای از قبیل پرواز، دوچرخه سواری، اسکی و اسکیت، سنگ نوردی، کوه نوردی، غار نوردی، بانجی جامپینگ، قایق رانی و دیگر ورزشهای از این دست می‌باشد. ۲- مدل hd motorsports hero که مناسب برای علاقه مندان اتومبیل رانی، موتور سواری، دوچرخه سواری، کارتینگ و جت اسکی می‌باشد.,64.0,positive
7749,اچند تا از دوستانم آیپد ۳ رو داشتند و با هم به مقایسه پرداختیم نظرات اونا رو در مقایسه آیپد با گلکسی نوت به ترتیب می‌نویسم: ۱-قابلیت نوشتن نوت، جزوه نویسی با کیفیت عالی که شما رو از هرچیزی که باید روی کاغذ بنویسین بی نیاز می‌کنه، نوک قلم مختلف و رنگ‌های متنوع برای نوشتن، قابلیت خروجی pdf برای نوشته هاتون و ایمیل کردن راحت اون، استایل‌های مختلف صفحه برای نوشتن از ویژگی‌های منحصر به فرد این تبلت است که در هیچ تبلتی وجود ندارد.,91.0,positive
8453,این در حالی است که سونی اریکسون باتری بسیار قدرتمند ۱۲۰۰ میلی‌آمپری را بر روی این گوشی قرار داده است که منجر به این می‌شود که گوشی بتواند تا ۲۵ ساعت به صورت مداوم برای شما پخش موسیقی داشته باشد.,39.0,positive
5294,از دیدن فیلم‌های full hd لذت ببرید.,8.0,positive
707,بدین ترتیب خود به خود قابلیت سوئیچ کردن پویا برای فیلم‌هایی با فرمت divx نیز منتفی می‌گردد.,18.0,negative
481,این میزان قدرت سخت افزاری برای گوشی در این رده بسیار مناسب است و موجب عملکرد روان و سریع آن در حین انجام کار‌های مختلف می‌شود.,27.0,positive
5580,گوشی بسیار خوبی به نظر میرسه من منتظر ورود به بازار هستم تا بخرمش,14.0,positive
2005,همچنین تنظیمات بسیاری نیز به برنامه دوربین گوشی اضافه شده است.,11.0,positive
786,اگه میخواین بخرینش اصلا شک نکنید!,7.0,positive
4627,• سخت افزار داخلی و باتریهمان‌طور که گفتیم این لپ‌تاپ‌‌ها در کانفیگ‌های بسیار متنوعی ساخته شده‌اند.,17.0,positive
553,اما یکی از بهترین بهبودها در این دوربین نسبت به مدل پیشین در نمایشگر بوده است.,16.0,positive
6998,اما باید در نظر داشته باشید که sleekbook قیمتی کمتر از نصف قیمت آلترابوک‌ها دارد!,15.0,positive
5842,این گوشی از هر لحاظ برای من عالی بود برای خرید.,12.0,positive
4889,در کل، این گوشی در بین غول‌های چهار هسته‌ای بازار حرفی برای گفتن ندارد، اما در بین گوشی‌های همرده خود، عملکرد بسیار خوبی دارد و می‌توان گفت از پس اجرای اکثر دستورات، برنامه‌ها و بازی‌ها بر خواهد آمد.,42.0,positive
8198,من اونو با sx۴۰ تست کردم و خیلی بهتر عمل کرد.,13.0,positive
5221,این دوربین هم ویژگی‌های خوب و شاخص خود را ارائه می‌دهد که می‌تواند به نوعی آن را از دیگر دوربین‌های هم رده متمایز سازد.,25.0,positive
6774,سنسور تصویر ۱۸ مگاپیکسلی cmos این دو دوربین باعث می‌شود که بتوانید جزئیات خیلی زیادی را در شرایط نوری خوب با آن ثبت کنید.,25.0,positive
1590,"سلام من هم چند روزی هست که یکی خریدم,مشکلش در شناسایی wifiو نصبgprs",13.0,negative
3588,اما در کل کنسول microsoft xbox ۳۶۰ slim ۲۵۰gb console with kinect بخاطر چند ویژگی دیگرش بازی با آن لذت بخش خواهد بود.,24.0,positive
1822,عالیه اما اگر دوربینش بالاتر بود بهتر می‌شد,8.0,positive
4182,یکی از اونا asus padfone ۲ هست که مزیت اون وجود تبلت مجزا و ضمیمه شدن گوشی به اون هست.,21.0,positive
5387,قدرت زومش باور نکردنیه!,5.0,positive
1853,مجهز به یک گیگابایت رم ۱۱.,6.0,positive
2605,به این مزایا صفحه نمایش با کیفیت و تراکم پیکسلی بسیار بالا را نیز که اضافه کنید، تنها نقطه ضعف گوشی دوربین آن خواهد بود.,26.0,positive
4134,شاید مصرفش خیلی پایینه!,5.0,positive
4361,"من ۱ ماهی هست خریدم اشکالاتش اینه که کیفیت دوربین رو تبلت کم میشه, خیلی ناچیز داغ میکنه , جای اسپیکر بده چون وقتی تبلت استفاده میکنین دستتان میاد روش ولی هیچ کدوم از اینا برای من مشکل ساز نبوده بقیه‌اش عالیه مثل کیفیت بالا اسپیکر مخصوصا تبلت هر ۳ دوربین عالیه مخصوصا اصلی که ۱۳ مگاپیکسله کیفیت بالا lcd مخصوصا گوشی که خارق العادست سنگین‌ترین برنامه‌ها هم روان اجرا میشن خیلی شیکه و بدنه محکم و طراحی جالبی داره درکل اون حسی که میخواین یک تبلت عالی و یک گوشی هوشمند بهتون بده رو این بهتون میده!",99.0,positive
2730,من این گوشی رو یک هفته‌ای میشه خریدم قبلش هم وایلد فایر داشتم مقایسه با htc wildfire۱- ری گاهی داغ می‌کنه، وایلد فایر داغ نمی‌کرد.,27.0,negative
7051,بسیار خوش‌دست، طراحی خوب و سرعت مناسبی داره.,10.0,positive
7285,روی کاغذ که عالی هست و بی رقیب ولی باید بیاد و ببینیم چطوره.,15.0,positive
3851,این رزولوشن، باعث می‌گردد تراکم پیکسلی این صفحه نمایش ۲۲۶ppi باشد که بسیار مناسب است.,18.0,positive
6873,هرچند که siri هم می‌تواند کامل‌تر از این باشد، ولی تا حدودی کار کردن با آن از چیزی که بر روی سیستم عامل google android می‌بینیم راحت‌تر است.,30.0,positive
164,الان ۱ هفته شده که استفاده میکنم، همه چیزش خوبه بجز ۲ مورد که یکم آدمو ناراحت میکنه: باتریش که نهایت ۲۰ ساعت کار میده با استفاده نرمال و کلیدهای سخت افزاریش که بعضی مواقع باید بیشتر از ۲_۳ بار فشار داد.,45.0,negative
4614,سرعت خیلی پایینی داره.,5.0,negative
7721,من تقریبا ۲ هفته پیش از این سایت خریدم اگر فقط به برنامه‌های خودش باشد خوب است ولی با نصب برنامه بسیار مشکل دارد و در اجرای اکثر برنامه‌ها و بازی‌ها آنها را می‌بندد و پیام می‌دهد که برنامه متوقف شد مثلا برنامه jetaudio را اجرا می‌کند ولی هنگام پخش موسیقی برنامه را ناگهان می‌بندد و خارج می‌شود من همیشه از سامسونگ خوشم نمیومد و می‌خواستم اسوس بخرم ولی بعلت تفاوت قیمت‌ها این را خریدم و حالا هم بشدت پشیمانم حتی با برنامه هایی که موبایل براحتی اجرا می‌کنند هم مشکل دارد کلا عاشق خارج شدن از برنامه‌ها است و به این راحتی‌ها نمی‌توان برنامه‌ای پیداکرد که روی آن بی دردسر اجرا شود,113.0,negative
2992,این آیتم یعنی جی پی آر اس در شرایطی وجود داره که تبلت سیمکارت بخوره و تبلت gspad x۷ قابلیت نصب سیم کارت رو نداره.,26.0,negative
724,سلام دوستان عزیز این گوشی ۲ماه هست که به بازار دنیا اومده-درجه ۱ هست,14.0,positive
685,همچنین دید در زوایای مختلف آن نیز بسیار خوب است.,11.0,positive
5722,اگه ۳d میخواین تو خریدش شک نکنین.,8.0,positive
2113,شاید سیستم عامل سیمبین به خصوص از نظر اپلیکیشن‌ها عقب‌تر از ios و android قرار بگیرد ولی به هر صورت سیستم عاملی کاملا دوست‌داشتنی به خصوص برای کاربرانی که پیش از این هم به این سیستم عامل عادت کرده‌اند می‌باشد.,41.0,positive
8525,رنگ‌های زنده‌تر برای تصاویری بهتر قابلیت بهبود دهنده گسترده رنگ‌ها - wide color enhancer plus سامسونگ با بهره گیری از یک الگوریتم پیشرفته ارتقای کیفیت تصویر، می‌تواند کیفیت هر تصویری را بهتر ساخته و جزییات پنهان را آشکار سازد.,41.0,positive
8817,دوم اینکه اگر هارد بر اثر مجاورت با یک منبع گرمایی مانند گیرنده‌های دیجیتال بیش ازحد گرم بشه به طور اتوماتیک خودش از کارمیفته و ازسوختن و گرمای بیشترجلوگیری میکنه.,31.0,positive
7684,به طور کلی مزایا: ۱-سایز کوچک و سبکی ۲-حسگر ccd با کیفیت ۱۶ مگاپیکسل که و کیفیت عکس مناسبی را ایجاد می‌نماید ۳-حالات مختلف عکس برداری به خصوص پانوراما یا تمام نما معایب: ۱-کیفیت فیلم که full hd نمی‌باشد.,42.0,positive
6312,همانند مدل پیشین، نمایشگر این دوربین هم کاملا چرخنده و لمسی است.,14.0,positive
1862,در مورد قیمتش هم میشه گفت بهترین انتخاب میتونه باشه در بین هم نوعانش.,15.0,positive
6815,برای نوشتن پیام و مکالمه گوشی خوبی می‌تونه باشه,9.0,positive
5485,سیپیو و رم هم که واقعا ضعبفه.,8.0,negative
5866,کارکردن باهاش هم از نوکیا سخت تره، چون امکاناتش خلاصه تره.,13.0,negative
9388,به صورتی که رنگ‌ها بسیار شفاف هستند، تصویر رنگ آمیزی کاملا یکدستی دارد و گوشه‌ها نیز کاملا شارپ می‌باشند.,21.0,positive
681,جنس براق و کاملا صیقلی بدنه، بسیار چشم نواز است.,12.0,positive
315,معایب: کیفیت دوربین آن، اگر چه نسبت به اکثر دوربینهای ۵ مگا پیکسلی، بهتر است اما در کل به نظر چندان رضایت بخش نمی‌آید و دارای کیفیت متوسط است.,33.0,negative
876,من که خیلی خوشم اومد..,7.0,positive
1019,اما اگر به صورت کلی یک گوشی می‌خواهید که در همه زمینه‌ها شما را راضی نگاه دارد و همواره از کار کردن با آن لذت ببرید، آیفون ۵ هیچ کمبودی که بخواهد شما را از خرید آن پشیمان نماید ندارد و می‌تواند به یک انتخاب خوب برای شما تبدیل گردد.,52.0,positive
74,با این حال در کل عکس‌ها از نظر نور دهی و رنگ‌ها خیلی خوب هستند.,16.0,positive
7293,به لطف صفحه نمایش super amoled عظیم و پردازنده چهار هسته‌ای قدرتمند گوشی، تماشای ویدئو بر روی galaxy s iii بسیار لذت بخش است.,26.0,positive
4121,تجربه نشان داده که باتری‌های اینترنال از عمر بیشتری برخوردار هستند.,12.0,positive
6165,در کل غیر از این دو مورد اشکالی دیگه نداره و گوشیه خوبیه.,14.0,positive
1947,پس می‌توان این‌طور پیش بینی کرد که با استفاده معمولی از این گوشی، به راحتی می‌توانید با هر مرتبه شارژ کردن آن، بیش از یک روز از آن استفاده نمایید.,33.0,positive
3223,توصیه می‌کنم حتما بخرن.,5.0,positive
2587,این رابط کاربری درست است که به زیبایی و تکامل رابط کاربری sense کمپانی htc نیست ولی در کل بسیار روان بوده و کار کردن با آن بسیار راحت است.,31.0,positive
3214,در کل همان طور که گفتیم، miro در سطح مبتدی گوشی‌های اندرویدی با استاندارد سال ۲۰۱۲ قرار می‌گیرد که امکاناتی درخور را با قیمتی مناسب ارائه می‌دهد.,29.0,positive
4602,"ولی این بار ixus ۵۱۰ hs مجهز به نمایشگر ۳٫۲ اینچی عریض لمسی با کیفیت ۴۶۰,۰۰۰ پیکسل شده است که در عین ارایه‌ی کیفیت بسیار بالا، امکانات لمسی خیلی خوبی را هم فراهم می‌کند.",37.0,positive
7406,باتری این گوشی قادر است با یک بار شارژ حدودا تا ۶ ساعت در حالت مکالمه مداوم و تا ۵۳۰ ساعت در حالت آماده به کار شارژ دهی داشته باشد که عملکرد بسیار خوبی به شمار می‌رود.,37.0,positive
8762,در کانفیگ‌ها‌ی مختلف آن، سخت افزارهای قدرتمندی قرار گرفته است تا بدین ترتیب با یک نوت‌بوک کاملا سریع و کارآمد مواجه باشید.,23.0,positive
2210,این در حالیست که بر روی بدنه‌ی آن یک دستگیره‌ی بارز وجود دارد که در دست نگه داشتن دوربین را کاملا ساده می‌کند.,24.0,positive
4100,همچنین یک مستطیل نشان دهنده‌ی اختلاف منظر هم وجود دارد که می‌تواند حدود عکس واقعی که توسط سنسور تصویر ثبت می‌شود را با دقتی نسبتا خوب به شما نشان دهد.,31.0,positive
8173,خوشبختانه این مشکل به طور کامل در مدل جدید حل شده است.,12.0,positive
8853,من ۲ هفته‌ای هست که این تبلت رو گرفتم فقط یه چیز در مورد این تبلت میگم و اون هم کلمه عالی منظورم از همه لحاظه اونایی که تبلتی میخوان که از سامسونگ بهتره باشه و قیمت مناسبتری داشته باشه تو خرید این تبلت شک نکنن.,47.0,positive
8789,اکنون ۱۰۰d تنها ۴۰۷ گرم وزن دارد و این در حالیست که ۷۰۰d وزنی تقریبا برابر با ۵۸۰ گرم را ارائه می‌کند.,25.0,positive
8685,خیلی مناسبه برام با توجه به اینکه ایپد هم داشتم.,11.0,positive
7707,به راحتی به کامپیوتر وصل میشه.,7.0,positive
5352,من خودم این کار رو نمی‌کنم فقط جهت اطلاع گفتم البته عکاسی با raw و time lapes و هزار تا قابلیت دیگه باعث هنگ کردن دوربین نمی‌شن و از نظر من جالب هم هستن.,35.0,positive
8033,به نظرم با بررسیهایی که انجام دادم تو این رنج قیمت بهترین انتخاب ۶۰۰d است مخصوصا اگه فیلمبرداری براتون مهم باشه مثل خودم.,25.0,positive
3894,واقعا از کار کردن با اون لذت میبرم از دیجی کالا هم بخاطر تعهد و امانتداری و برخورد خوب پرسنلش سپاسگزارم راستی الان هم دارم با تبلتم کامنت میذارم.,30.0,positive
6116,از دیگر فن‌آوری‌های به کار رفته در sx۲۳۰ می‌توان به i-contrast (کیفیت جزئیات مناطق سایه در عکس را افزایش می‌دهد)، smart flash exposure (میزان نور فلاش را بسته به شرایط تنظیم می‌کند تا زیاد یا کم نباشد)، فن‌آوری تشخیص چهره که می‌تواند تا ۳۵ چهره‌ی انسان را در یک فریم تشخیص دهد و face self timer که برای در عکس قرار گرفتن خود عکاس خیلی مناسب است اشاره کرد.,77.0,positive
1448,این رزولوشن برای چنین دوربین ارزان قیمتی خیلی خوب است.,11.0,positive
3778,ممنون از سایت خوبتون,4.0,positive
497,دوربین مکالمه ویدیویی نداره.,5.0,negative
1770,این پردازنده همان مدلیست که در گوشی galaxy nexus نیز استفاده شده است و پردازنده فوق العاده قدرتمندیست.,18.0,positive
7458,من که خوشم اومد به جز نداشتن فلاش,8.0,positive
1489,من بین nikon coolpix l۸۷۰ و این گیر افتادم اما دارم پولامو جمع و جور میکنم که این رو بخرم فکر میکنم گزینه بهتریه,25.0,positive
5704,در کل همانطور که گفتیم، sx۵۰ hs بهبود و آپگریدی خیلی خوب نسبت به مدل sx۴۰ hs بوده است.,22.0,positive
3257,نه تنها دوربین این تبلت از فوکوس ثابت استفاده می‌کند، بلکه به فلاش نیز مجهز نیست به همین دلیل کیفیت عکس‌های گرفته شده به خصوص در فضاهای کم نور، پایین‌تر از حد متوسط بوده و نویز زیادی هم دارند.,42.0,negative
3663,کسانی که می‌خواهند گوشی بخرند من این گوشی را معرفی می‌کنم گوشی خوبی است.,15.0,positive
1672,متاسفانه هنگامی که تبلت را در حالت افقی قرار دهید ممکن است ناخودآگاه، دست شما جلوی بلندگو را بپوشاند.,21.0,negative
5116,به قیمتی که تو آمریکا گفته شده صددرصد میارزه.,10.0,positive
1219,درست است که سامسونگ و اچ تی سی از سی پی یو قدرتمند ۴ هسته‌ای استفاده میکنند اما متاسفانه اپلیکیشن‌های آندروید به اندازه سی پی یو‌های ۴ هسته‌ای ارتقا داده نشده‌اند.,32.0,negative
5220,در کل همان‌طور که گفتیم، ixus ۲۴۰ hs هم دوربین دیگری از سری کوچک و استایلیش کانن است که همانند برادران خود برای کاربرانی که به دوربین‌های کوچک و با کیفیت برای عکاسی‌های روزانه احتیاج دارند ساخته شده است.,39.0,positive
6534,در ضمن اوج قدرت اپل وقتی مشخص میشه که با یه پردازنده ۲ هسته‌ای داره با ۴ هسته ایها مبارزه میکنه و اونها رو به راحتی شکست میده!,29.0,positive
2565,هنوز هم یه وقت هایی وسوسه می‌شم بیخیال مصرف برقش بشم و از کیفیت بهتر رنگ و داینامیک رنج عالی اون بهره ببرم.,24.0,positive
801,با وجود اینکه دقت بالا، نقش مهمی در کیفیت صفحه نمایش بازی می‌کند، تکنولوژی‌های دیگر استفاده شده در صفحه نمایش retina macbook pro باعث شده است که کیفیت صفحه نمایش این لپ‌تاپ، با اختلاف زیاد از تمام لپ‌تاپ‌های موجود در دنیا تا به این تاریخ بیشتر شود.,50.0,positive
8759,بدنه به طرز عجیبی اثر انگشت را به خود جذب نمی‌کند و این مسئله بسیار خوب است چرا که کمتر احتیاج به تمیز کردن بدنه‌ی نوت‌بوک پیدا می‌کنید.,29.0,positive
4533,در ضمن شما میتونید فیلمهای ضبط شدتون با این دوربین رو به راحتی به یک هارد اکسترنال بدون نیاز به کامپیوتر انتقال بدین.,24.0,positive
648,خاصیت ضد ضربه بودن آن باعث دریافت شوک و خنثی کردن آثار ناشی از آن است.,17.0,positive
6007,دوما: نورگیری ان بسیار کم است و در شرایط نور کم تصویر بسیار بی کیفیت میشود.,18.0,negative
6382,تو این قیمت و با این مشخصات گوشی خیلی خوبیه,10.0,positive
6003,دوربینی مناسب کار‌های معمولی است,5.0,positive
3983,اما عجیب است که این صفحه نمایش با وجود بهره بردن از پنل ips، عملکرد متوسطی را در زوایای مختلف به نمایش می‌گذارد.,25.0,negative
5067,فقط مشکلی که میشه ازش گرفت محدودیت نصب برخی از نرم افزارهاست.,13.0,negative
5397,لنزی با توانایی زوم ۳۵ برابر که بسیار واید نیز هست، توانایی ضبط ویدیویی با کیفیت full hd ۱۰۸۰p و از همه جالب‌تر قابلیت عکاسی پیاپی با سرعت ۱۰ فریم بر ثانیه است.,36.0,positive
4262,این یکی دیگه اخرشه.,5.0,positive
2800,اگرچه به اندازه‌ی دوربین‌های canon و panasonic سریع نیست ولی دقت بیشتری دارد.,14.0,positive
8556,بدون لگ و تیک.,5.0,positive
8622,این دوربین از حساسیت خوبی بهره می‌برد که در مواردی از مدل‌های مشابه خود به‌تر شده است.,17.0,positive
8548,در تست هایی که بنده انجام دادم هد ست داخل جعبه گوشی کیفیت خروجی بسیار پایینی داشت در کل میشود استفاده کرد.,23.0,negative
7592,لازم به ذکر است که بر خلاف مدل مشابه یعنی xperia t، باتری این گوشی توسط کاربر قابل تعویض می‌باشد.,22.0,positive
4052,برای کاربران خانگی و ادارات کوچک و مدارس خیلی کاربردی و مقرون به صرف است.,16.0,positive
4773,پس به گیم خور‌های محترم خرید pc و کنسول‌های بازی رو پیشنهاد میکنم تا اینکه بخان با اجرا بازی روی لبتاب و افزایش حرارت حتی بمدت یک ساعت عمر کلیه قطعات رو بشدت پایین بیارن.,36.0,negative
7622,اما سونی برای این مورد نیز چاره اندیشیده تا از این مشکل بکاهد.,14.0,positive
1207,سیستم عامل آندروید: *برای هرسلیقه *برای هر سطح از جامعه با هر توان مالی *برای برنامه نویسان از مبتدی تا حرفه‌ای *ورود به جامعه متن باز *ارزش قائل شدن برای نظر و سلیقه افراد *انعطاف پذیر در سیستم عامل آندروید شما میتوانید با مقدار متوسطی پول نوعی از گوشی‌های آندرویدی را بخرید و آن را امتحان کنید.,59.0,positive
2117,نوکیا ۵۰۰ هم در عین سادگی گوشی بسیار پر امکاناتی می‌باشد به طوری که نمایشگر ۳٫۲ اینچی لمسی خازنی آن رزولوشن خیلی خوب ۳۶۰ × ۶۴۰ پیکسل را ارایه می‌دهد و کیفیت ۱۶ میلیون رنگ را دارد.,38.0,positive
1433,اگر طراحی و کیفیت بسیار عالی asus را می‌پسندید و در ضمن قصد دارید تا نوت‌بوکی با سخت افزارهای مورد نیاز و سایز مناسب خود را داشته باشید، asus x انتخاب خوبیست.,33.0,positive
6006,اولا: تصویر برداری با ان بسیار سخت میباشد به دلیل نداشتن دکمه تله واید روی دستگاه و سفت بودن رینگ زوم روی لنز اورجینال که چرخاندن ان و تله واید کردن باعث تکان خوردن دوربین شده و تصویر را خراب میکند و در ضمن صدای ان هم درتصویر ضبط میشود.,52.0,negative
9146,به نظر من که عالیه من که خیلی راضیم ولی خیلی از صفحه کیبوردش استفاده نمیشه,16.0,positive
1201,اما حال هنگ کردن‌ها شروع میشود و از اینکه ناگهان از برنامه‌ای خارج میشود و یا در لحظه‌ای حساس گوشی شما استاپ میکند و یا حتی گاهی اوقات نمیتوانید جواب تلفن خود را بدهید چون گوشی شما هنگ کرده و نمیتوانید نوار جواب گوشی خود را حرکت دهید به شدت ناراحت میشوید، از این که گاهی اوقات صفحه‌ی تاچ گوشی و یا دقت گوشی در نوشتن شما رو اذیت میکنه خسته میشید.,74.0,negative
235,اما برخلاف لنز ixus ۵۱۰ hs که توانایی زوم ۱۲ برابر را داشت، لنز ۲۴-۱۲۰ میلی متر ixus ۲۴۰ hs توانایی زوم ۵ برابر را دارد.,30.0,negative
